chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
chr11	64184814	64185035	CpG: 16	221	16	145	14.5	65.6	0.69
chr11	64235419	64236174	CpG: 52	755	52	497	13.8	65.8	0.71
chr11	64236775	64237920	CpG: 157	1145	157	830	27.4	72.5	1.05
chr11	64247069	64247722	CpG: 64	653	64	451	19.6	69.1	0.84
chr11	64266009	64270402	CpG: 297	4393	297	2750	13.5	62.6	0.69
chr11	64289512	64290339	CpG: 56	827	56	527	13.5	63.7	0.69
chr11	64302242	64303260	CpG: 89	1018	89	621	17.5	61	0.95
chr11	64326824	64327477	CpG: 67	653	67	377	20.5	57.7	1.24
chr11	64333853	64334925	CpG: 90	1072	90	729	16.8	68	0.73
chr11	64351097	64351842	CpG: 56	745	56	488	15	65.5	0.7
chr11	64353551	64354095	CpG: 39	544	39	374	14.3	68.8	0.61
chr11	64368290	64369210	CpG: 83	920	83	539	18	58.6	1.05
chr11	64377783	64378822	CpG: 77	1039	77	670	14.8	64.5	0.71
chr11	64402005	64403142	CpG: 113	1137	113	735	19.9	64.6	0.95
chr11	64419038	64419456	CpG: 32	418	32	291	15.3	69.6	0.64
chr11	64441175	64441402	CpG: 31	227	31	167	27.3	73.6	1.03
chr11	64448636	64449072	CpG: 53	436	53	328	24.3	75.2	0.86
chr11	64495586	64496316	CpG: 69	730	69	484	18.9	66.3	0.86
chr11	64538026	64538961	CpG: 107	935	107	674	22.9	72.1	0.89
chr11	64551408	64551938	CpG: 44	530	44	332	16.6	62.6	0.85
chr11	64564906	64565840	CpG: 115	934	115	690	24.6	73.9	0.9
chr11	64571616	64572298	CpG: 51	682	51	456	15	66.9	0.68
chr11	64607878	64608404	CpG: 61	526	61	345	23.2	65.6	1.08
chr11	64620274	64620556	CpG: 31	282	31	203	22	72	0.87
chr11	64631710	64632819	CpG: 95	1109	95	793	17.1	71.5	0.67
chr11	64635622	64636989	CpG: 118	1367	118	954	17.3	69.8	0.73
chr11	64640691	64642024	CpG: 142	1333	142	890	21.3	66.8	0.96
chr11	64645712	64646507	CpG: 70	795	70	498	17.6	62.6	0.91
chr11	64658102	64658683	CpG: 58	581	58	389	20	67	0.89
chr11	64705291	64705636	CpG: 38	345	38	235	22	68.1	0.97
chr11	64708300	64708611	CpG: 24	311	24	218	15.4	70.1	0.69
chr11	64728761	64728980	CpG: 26	219	26	147	23.7	67.1	1.06
chr11	64749856	64750060	CpG: 23	204	23	141	22.5	69.1	0.95
chr11	64785616	64786502	CpG: 81	886	81	561	18.3	63.3	0.91
chr11	64838513	64839909	CpG: 136	1396	136	979	19.5	70.1	0.79
chr11	64857685	64858419	CpG: 72	734	72	504	19.6	68.7	0.84
chr11	64878514	64879288	CpG: 79	774	79	539	20.4	69.6	0.84
chr11	64879949	64880281	CpG: 27	332	27	214	16.3	64.5	0.78
chr11	64910302	64911182	CpG: 77	880	77	592	17.5	67.3	0.77
chr11	64928945	64929172	CpG: 17	227	17	151	15	66.5	0.68
chr11	64946039	64946871	CpG: 81	832	81	559	19.5	67.2	0.87
chr11	64947400	64947634	CpG: 17	234	17	159	14.5	67.9	0.66
chr11	64979066	64979326	CpG: 26	260	26	157	20	60.4	1.12
chr11	65001212	65001706	CpG: 50	494	50	351	20.2	71.1	0.8
chr11	65002912	65003167	CpG: 26	255	26	186	20.4	72.9	0.77
chr11	65021533	65021974	CpG: 50	441	50	315	22.7	71.4	0.91
chr11	65049147	65049516	CpG: 51	369	51	281	27.6	76.2	0.97
chr11	65062511	65065078	CpG: 262	2567	262	1779	20.4	69.3	0.85
chr11	65070419	65071031	CpG: 63	612	63	445	20.6	72.7	0.78
chr11	65071488	65072052	CpG: 49	564	49	384	17.4	68.1	0.75
chr11	65077801	65078399	CpG: 48	598	48	435	16.1	72.7	0.61
chr11	65081657	65082785	CpG: 89	1128	89	661	15.8	58.6	0.95
chr11	65093789	65095050	CpG: 112	1261	112	810	17.8	64.2	0.87
chr11	65096693	65097059	CpG: 44	366	44	228	24	62.3	1.25
chr11	65098196	65099077	CpG: 78	881	78	580	17.7	65.8	0.82
chr11	65099905	65100425	CpG: 64	520	64	352	24.6	67.7	1.08
chr11	65108807	65109710	CpG: 111	903	111	640	24.6	70.9	0.98
chr11	65115868	65116904	CpG: 114	1036	114	732	22	70.7	0.89
chr11	65123440	65123830	CpG: 42	390	42	290	21.5	74.4	0.8
chr11	65131275	65131884	CpG: 70	609	70	425	23	69.8	0.95
chr11	65138158	65138448	CpG: 21	290	21	193	14.5	66.6	0.65
chr11	65139400	65140433	CpG: 97	1033	97	708	18.8	68.5	0.8
chr11	65159311	65159758	CpG: 33	447	33	294	14.8	65.8	0.7
chr11	65164920	65165207	CpG: 25	287	25	213	17.4	74.2	0.64
chr11	65166212	65166703	CpG: 45	491	45	335	18.3	68.2	0.79
chr11	65170354	65171779	CpG: 150	1425	150	1012	21.1	71	0.84
chr11	65176429	65177103	CpG: 76	674	76	477	22.6	70.8	0.91
chr11	65186718	65187655	CpG: 98	937	98	601	20.9	64.1	1.02
chr11	65235925	65236600	CpG: 59	675	59	453	17.5	67.1	0.79
chr11	65244236	65244924	CpG: 78	688	78	483	22.7	70.2	0.93
chr11	65304075	65305837	CpG: 182	1762	182	1226	20.7	69.6	0.86
chr11	65310325	65312149	CpG: 204	1824	204	1224	22.4	67.1	0.99
chr11	65341965	65342460	CpG: 64	495	64	351	25.9	70.9	1.03
chr11	65357645	65358127	CpG: 53	482	53	331	22	68.7	0.94
chr11	65381071	65385172	CpG: 337	4101	337	2592	16.4	63.2	0.83
chr11	65396411	65397950	CpG: 115	1539	115	1000	14.9	65	0.72
chr11	65412045	65412782	CpG: 74	737	74	502	20.1	68.1	0.87
chr11	65414450	65415546	CpG: 100	1096	100	704	18.2	64.2	0.89
chr11	65423252	65424785	CpG: 154	1533	154	1018	20.1	66.4	0.92
chr11	65441676	65441940	CpG: 19	264	19	172	14.4	65.2	0.68
chr11	65442863	65444130	CpG: 135	1267	135	813	21.3	64.2	1.03
chr11	65500471	65500842	CpG: 29	371	29	254	15.6	68.5	0.69
chr11	65525973	65526633	CpG: 55	660	55	394	16.7	59.7	0.94
chr11	65535887	65536430	CpG: 64	543	64	395	23.6	72.7	0.89
chr11	65546485	65546744	CpG: 26	259	26	184	20.1	71	0.82
chr11	65566570	65567687	CpG: 138	1117	138	737	24.7	66	1.15
chr11	65572980	65573241	CpG: 25	261	25	189	19.2	72.4	0.75
chr11	65575943	65576800	CpG: 86	857	86	596	20.1	69.5	0.83
chr11	65593830	65595225	CpG: 134	1395	134	875	19.2	62.7	0.98
chr11	65781486	65782829	CpG: 129	1343	129	933	19.2	69.5	0.8
chr11	65791327	65791630	CpG: 27	303	27	199	17.8	65.7	0.88
chr11	65791792	65792023	CpG: 18	231	18	145	15.6	62.8	0.85
chr11	65792404	65793384	CpG: 90	980	90	661	18.4	67.4	0.81
chr11	65801787	65802284	CpG: 47	497	47	324	18.9	65.2	0.89
chr11	65806326	65806805	CpG: 41	479	41	319	17.1	66.6	0.77
chr11	65812785	65813900	CpG: 102	1115	102	712	18.3	63.9	0.9
chr11	65815863	65816511	CpG: 67	648	67	468	20.7	72.2	0.79
chr11	65818407	65819668	CpG: 136	1261	136	844	21.6	66.9	0.97
chr11	65835668	65837496	CpG: 130	1828	130	1128	14.2	61.7	0.76
chr11	65840148	65840358	CpG: 17	210	17	143	16.2	68.1	0.71
chr11	65840531	65841111	CpG: 49	580	49	429	16.9	74	0.62
chr11	65858600	65858855	CpG: 22	255	22	187	17.3	73.3	0.64
chr11	65868827	65869379	CpG: 56	552	56	369	20.3	66.8	0.91
chr11	65870546	65870834	CpG: 21	288	21	181	14.6	62.8	0.74
chr11	65871073	65872101	CpG: 101	1028	101	619	19.6	60.2	1.08
chr11	65895382	65896305	CpG: 100	923	100	682	21.7	73.9	0.8
chr11	65932610	65933225	CpG: 59	615	59	421	19.2	68.5	0.83
chr11	65944706	65945973	CpG: 102	1267	102	829	16.1	65.4	0.75
chr11	65990475	65991540	CpG: 89	1065	89	610	16.7	57.3	1.06
chr11	65999652	65999967	CpG: 27	315	27	225	17.1	71.4	0.67
chr11	66003845	66004594	CpG: 65	749	65	497	17.4	66.4	0.79
chr11	66069745	66070398	CpG: 72	653	72	476	22.1	72.9	0.83
chr11	66070766	66071031	CpG: 23	265	23	181	17.4	68.3	0.75
chr11	66083063	66083416	CpG: 37	353	37	226	21	64	1.02
chr11	66092151	66092727	CpG: 65	576	65	403	22.6	70	0.92
chr11	66116673	66117410	CpG: 67	737	67	492	18.2	66.8	0.82
chr11	66140147	66141623	CpG: 143	1476	143	984	19.4	66.7	0.87
chr11	66150500	66150708	CpG: 25	208	25	123	24	59.1	1.4
chr11	66162318	66163267	CpG: 75	949	75	554	15.8	58.4	0.93
chr11	66167501	66168163	CpG: 47	662	47	360	14.2	54.4	0.96
chr11	66201573	66202047	CpG: 55	474	55	335	23.2	70.7	0.98
chr11	66215359	66215699	CpG: 31	340	31	228	18.2	67.1	0.81
chr11	66224948	66225151	CpG: 21	203	21	146	20.7	71.9	0.81
chr11	66251513	66252963	CpG: 111	1450	111	766	15.3	52.8	1.14
chr11	66268379	66269295	CpG: 84	916	84	572	18.3	62.4	0.95
chr11	66286232	66286472	CpG: 27	240	27	178	22.5	74.2	0.83
chr11	66366942	66367843	CpG: 96	901	96	640	21.3	71	0.84
chr11	66380196	66383190	CpG: 239	2994	239	1955	16	65.3	0.75
chr11	66384106	66384308	CpG: 15	202	15	144	14.9	71.3	0.65
chr11	66387830	66388046	CpG: 17	216	17	139	15.7	64.4	0.78
chr11	66482079	66482949	CpG: 98	870	98	556	22.5	63.9	1.12
chr11	66547119	66548016	CpG: 96	897	96	585	21.4	65.2	1.02
chr11	66580694	66581197	CpG: 54	503	54	343	21.5	68.2	0.93
chr11	66595494	66595768	CpG: 30	274	30	193	21.9	70.4	0.89
chr11	66641851	66643906	CpG: 158	2055	158	1147	15.4	55.8	1
chr11	66774183	66774398	CpG: 17	215	17	145	15.8	67.4	0.71
chr11	66790251	66791236	CpG: 84	985	84	546	17.1	55.4	1.12
chr11	66808970	66809686	CpG: 49	716	49	461	13.7	64.4	0.66
chr11	66812507	66813825	CpG: 125	1318	125	878	19	66.6	0.86
chr11	66827383	66828377	CpG: 95	994	95	743	19.1	74.7	0.68
chr11	66841264	66842389	CpG: 102	1125	102	758	18.1	67.4	0.8
chr11	66877432	66877804	CpG: 26	372	26	258	14	69.4	0.61
chr11	66896463	66897722	CpG: 105	1259	105	697	16.7	55.4	1.09
chr11	66915647	66916547	CpG: 87	900	87	626	19.3	69.6	0.8
chr11	66922868	66923098	CpG: 17	230	17	150	14.8	65.2	0.7
chr11	66925192	66925674	CpG: 40	482	40	347	16.6	72	0.64
chr11	66933521	66933745	CpG: 22	224	22	164	19.6	73.2	0.74
chr11	66939541	66939969	CpG: 40	428	40	242	18.7	56.5	1.18
chr11	66944663	66945455	CpG: 87	792	87	530	22	66.9	1.02
chr11	66947987	66948242	CpG: 17	255	17	164	13.3	64.3	0.65
chr11	66952376	66952766	CpG: 37	390	37	236	19	60.5	1.04
chr11	66959895	66960238	CpG: 26	343	26	239	15.2	69.7	0.63
chr11	66988874	66989134	CpG: 20	260	20	183	15.4	70.4	0.64
chr11	66992840	66993529	CpG: 58	689	58	425	16.8	61.7	0.89
chr11	67006920	67007440	CpG: 46	520	46	333	17.7	64	0.86
chr11	67016989	67019291	CpG: 162	2302	162	1535	14.1	66.7	0.64
chr11	67028235	67029518	CpG: 138	1283	138	934	21.5	72.8	0.84
chr11	67031643	67033007	CpG: 129	1364	129	878	18.9	64.4	0.92
chr11	67043810	67044144	CpG: 31	334	31	226	18.6	67.7	0.82
chr11	67107504	67108529	CpG: 96	1025	96	725	18.7	70.7	0.75
chr11	67130726	67131302	CpG: 61	576	61	406	21.2	70.5	0.86
chr11	67140113	67140385	CpG: 24	272	24	190	17.6	69.9	0.76
chr11	67153420	67154870	CpG: 143	1450	143	914	19.7	63	1.01
chr11	67189331	67189627	CpG: 22	296	22	192	14.9	64.9	0.71
chr11	67234888	67236171	CpG: 114	1283	114	905	17.8	70.5	0.72
chr11	67329062	67330427	CpG: 108	1365	108	850	15.8	62.3	0.87
chr11	67479210	67480014	CpG: 83	804	83	561	20.6	69.8	0.85
chr11	67514730	67516021	CpG: 118	1291	118	917	18.3	71	0.72
chr11	67521494	67521832	CpG: 25	338	25	226	14.8	66.9	0.73
chr11	67527002	67528205	CpG: 119	1203	119	802	19.8	66.7	0.9
chr11	67545620	67545915	CpG: 24	295	24	192	16.3	65.1	0.77
chr11	67554378	67554989	CpG: 50	611	50	387	16.4	63.3	0.83
chr11	67562827	67563187	CpG: 36	360	36	262	20	72.8	0.76
chr11	67644553	67646344	CpG: 166	1791	166	1101	18.5	61.5	0.98
chr11	67652362	67652680	CpG: 29	318	29	210	18.2	66	0.84
chr11	67736587	67738644	CpG: 204	2057	204	1189	19.8	57.8	1.19
chr11	67795876	67796456	CpG: 63	580	63	424	21.7	73.1	0.82
chr11	67836941	67837507	CpG: 72	566	72	414	25.4	73.1	0.95
chr11	67871893	67872302	CpG: 34	409	34	265	16.6	64.8	0.79
chr11	67910385	67910768	CpG: 45	383	45	253	23.5	66.1	1.08
chr11	67914635	67914941	CpG: 32	306	32	215	20.9	70.3	0.85
chr11	67935494	67935738	CpG: 20	244	20	164	16.4	67.2	0.73
chr11	67937662	67937865	CpG: 19	203	19	125	18.7	61.6	0.99
chr11	67947585	67947805	CpG: 21	220	21	148	19.1	67.3	0.85
chr11	67949086	67949374	CpG: 24	288	24	192	16.7	66.7	0.77
chr11	67957694	67957897	CpG: 24	203	24	145	23.6	71.4	0.93
chr11	67962501	67962702	CpG: 18	201	18	131	17.9	65.2	0.85
chr11	67972865	67973123	CpG: 23	258	23	174	17.8	67.4	0.85
chr11	67984436	67985184	CpG: 88	748	88	529	23.5	70.7	0.96
chr11	68194215	68194595	CpG: 28	380	28	265	14.7	69.7	0.61
chr11	68207935	68209422	CpG: 148	1487	148	1077	19.9	72.4	0.76
chr11	68274243	68274755	CpG: 61	512	61	371	23.8	72.5	0.91
chr11	68275330	68275544	CpG: 29	214	29	176	27.1	82.2	0.81
chr11	68306807	68307169	CpG: 29	362	29	235	16	64.9	0.76
chr11	68363258	68363906	CpG: 59	648	59	430	18.2	66.4	0.83
chr11	68364731	68365995	CpG: 120	1264	120	847	19	67	0.85
chr11	68367826	68368383	CpG: 54	557	54	386	19.4	69.3	0.82
chr11	68378684	68378915	CpG: 22	231	22	164	19	71	0.76
chr11	68379298	68379828	CpG: 49	530	49	356	18.5	67.2	0.82
chr11	68427683	68428558	CpG: 85	875	85	587	19.4	67.1	0.86
chr11	68529372	68529685	CpG: 24	313	24	208	15.3	66.5	0.7
chr11	68529860	68530288	CpG: 37	428	37	281	17.3	65.7	0.81
chr11	68535145	68535427	CpG: 24	282	24	178	17	63.1	0.88
chr11	68572917	68573527	CpG: 64	610	64	431	21	70.7	0.84
chr11	68606473	68607127	CpG: 56	654	56	341	17.1	52.1	1.26
chr11	68681266	68681533	CpG: 30	267	30	195	22.5	73	0.87
chr11	68967330	68967725	CpG: 42	395	42	287	21.3	72.7	0.81
chr11	68994905	68995660	CpG: 58	755	58	485	15.4	64.2	0.75
chr11	69160317	69167777	CpG: 565	7460	565	4528	15.1	60.7	0.82
chr11	69170241	69170559	CpG: 26	318	26	203	16.4	63.8	0.81
chr11	69177991	69178333	CpG: 25	342	25	228	14.6	66.7	0.66
chr11	69198935	69199510	CpG: 58	575	58	411	20.2	71.5	0.79
chr11	69209815	69210092	CpG: 34	277	34	210	24.5	75.8	0.86
chr11	69226112	69226399	CpG: 24	287	24	194	16.7	67.6	0.73
chr11	69227021	69229110	CpG: 180	2089	180	1341	17.2	64.2	0.84
chr11	69298007	69299727	CpG: 192	1720	192	1254	22.3	72.9	0.84
chr11	69334289	69334654	CpG: 32	365	32	244	17.5	66.8	0.78
chr11	69340970	69343647	CpG: 263	2677	263	1780	19.6	66.5	0.89
chr11	69392086	69392348	CpG: 24	262	24	191	18.3	72.9	0.7
chr11	69415507	69415746	CpG: 18	239	18	158	15.1	66.1	0.69
chr11	69490897	69491100	CpG: 21	203	21	118	20.7	58.1	1.23
chr11	69509219	69510132	CpG: 78	913	78	639	17.1	70	0.7
chr11	69601986	69602845	CpG: 106	859	106	573	24.7	66.7	1.11
chr11	69611567	69611857	CpG: 23	290	23	197	15.9	67.9	0.69
chr11	69679401	69679636	CpG: 18	235	18	148	15.3	63	0.78
chr11	69700705	69700952	CpG: 18	247	18	163	14.6	66	0.69
chr11	69726747	69727454	CpG: 82	707	82	493	23.2	69.7	0.95
chr11	69793885	69795145	CpG: 141	1260	141	853	22.4	67.7	0.98
chr11	69921877	69922649	CpG: 94	772	94	584	24.4	75.6	0.87
chr11	69934927	69935204	CpG: 30	277	30	163	21.7	58.8	1.29
chr11	69987344	69987769	CpG: 46	425	46	309	21.6	72.7	0.84
chr11	70009914	70011061	CpG: 85	1147	85	751	14.8	65.5	0.69
chr11	70185976	70186265	CpG: 30	289	30	217	20.8	75.1	0.74
chr11	70241312	70241534	CpG: 16	222	16	133	14.4	59.9	0.85
chr11	70344076	70344427	CpG: 34	351	34	250	19.4	71.2	0.77
chr11	70346786	70347036	CpG: 17	250	17	176	13.6	70.4	0.64
chr11	70350482	70350703	CpG: 21	221	21	143	19	64.7	0.92
chr11	70639821	70641809	CpG: 183	1988	183	1223	18.4	61.5	0.98
chr11	70824090	70824510	CpG: 32	420	32	282	15.2	67.1	0.68
chr11	70836662	70837479	CpG: 78	817	78	566	19.1	69.3	0.81
chr11	70841745	70842328	CpG: 51	583	51	391	17.5	67.1	0.79
chr11	70864820	70865061	CpG: 19	241	19	154	15.8	63.9	0.77
chr11	70907635	70907952	CpG: 27	317	27	231	17	72.9	0.64
chr11	70911179	70911549	CpG: 37	370	37	208	20	56.2	1.33
chr11	70965784	70966011	CpG: 18	227	18	144	15.9	63.4	0.79
chr11	70995868	70997136	CpG: 111	1268	111	896	17.5	70.7	0.7
chr11	71027993	71028646	CpG: 69	653	69	441	21.1	67.5	0.93
chr11	71175219	71176713	CpG: 115	1494	115	899	15.4	60.2	0.9
chr11	71202187	71202501	CpG: 30	314	30	213	19.1	67.8	0.84
chr11	71469033	71469608	CpG: 51	575	51	365	17.7	63.5	0.88
chr11	71491851	71492177	CpG: 42	326	42	237	25.8	72.7	0.98
chr11	71501316	71501623	CpG: 28	307	28	189	18.2	61.6	0.99
chr11	71611895	71613969	CpG: 150	2074	150	1197	14.5	57.7	0.9
chr11	71628463	71629056	CpG: 68	593	68	417	22.9	70.3	0.93
chr11	71629760	71630176	CpG: 36	416	36	267	17.3	64.2	0.85
chr11	71632464	71633307	CpG: 89	843	89	556	21.1	66	0.97
chr11	71822803	71823284	CpG: 42	481	42	326	17.5	67.8	0.76
chr11	71972815	71973523	CpG: 59	708	59	432	16.7	61	0.9
chr11	71978950	71979394	CpG: 46	444	46	313	20.7	70.5	0.85
chr11	72030870	72032006	CpG: 111	1136	111	736	19.5	64.8	0.94
chr11	72085698	72086161	CpG: 39	463	39	315	16.8	68	0.73
chr11	72115324	72115653	CpG: 23	329	23	237	14	72	0.63
chr11	72140740	72141365	CpG: 47	625	47	373	15	59.7	0.87
chr11	72143532	72143857	CpG: 38	325	38	227	23.4	69.8	0.97
chr11	72169929	72170292	CpG: 41	363	41	272	22.6	74.9	0.84
chr11	72182313	72182775	CpG: 49	462	49	296	21.2	64.1	1.04
chr11	72202653	72203746	CpG: 111	1093	111	773	20.3	70.7	0.81
chr11	72210260	72211422	CpG: 111	1162	111	832	19.1	71.6	0.75
chr11	72529824	72531808	CpG: 193	1984	193	1302	19.5	65.6	0.9
chr11	72606630	72607533	CpG: 94	903	94	645	20.8	71.4	0.85
chr11	72622927	72623876	CpG: 75	949	75	614	15.8	64.7	0.77
chr11	72653117	72653445	CpG: 32	328	32	240	19.5	73.2	0.74
chr11	72696100	72698211	CpG: 222	2111	222	1511	21	71.6	0.82
chr11	72731296	72731950	CpG: 68	654	68	425	20.8	65	1
chr11	72750766	72751381	CpG: 66	615	66	445	21.5	72.4	0.82
chr11	72764877	72765942	CpG: 126	1065	126	728	23.7	68.4	1.03
chr11	72986447	72987148	CpG: 78	701	78	502	22.3	71.6	0.87
chr11	73049448	73050280	CpG: 62	832	62	532	14.9	63.9	0.73
chr11	73148923	73150131	CpG: 101	1208	101	766	16.7	63.4	0.85
chr11	73168192	73168437	CpG: 18	245	18	161	14.7	65.7	0.7
chr11	73176595	73176913	CpG: 32	318	32	215	20.1	67.6	0.91
chr11	73265321	73265750	CpG: 45	429	45	277	21	64.6	1.03
chr11	73371350	73372450	CpG: 95	1100	95	704	17.3	64	0.84
chr11	73559547	73560220	CpG: 58	673	58	423	17.2	62.9	0.87
chr11	73700076	73700351	CpG: 38	275	38	207	27.6	75.3	1.02
chr11	73786542	73787585	CpG: 76	1043	76	634	14.6	60.8	0.79
chr11	73855823	73856449	CpG: 50	626	50	444	16	70.9	0.67
chr11	73881783	73882504	CpG: 89	721	89	513	24.7	71.2	0.98
chr11	73981177	73981688	CpG: 49	511	49	343	19.2	67.1	0.87
chr11	74072058	74072409	CpG: 36	351	36	200	20.5	57	1.29
chr11	74119908	74120522	CpG: 68	614	68	418	22.1	68.1	0.98
chr11	74137506	74138206	CpG: 54	700	54	366	15.4	52.3	1.13
chr11	74337579	74338021	CpG: 51	442	51	290	23.1	65.6	1.07
chr11	74377463	74377834	CpG: 36	371	36	253	19.4	68.2	0.84
chr11	74629295	74631139	CpG: 192	1844	192	1117	20.8	60.6	1.13
chr11	74739872	74740625	CpG: 76	753	76	458	20.2	60.8	1.09
chr11	74788141	74788572	CpG: 43	431	43	279	20	64.7	0.96
chr11	74814055	74814337	CpG: 33	282	33	207	23.4	73.4	0.87
chr11	74817102	74817465	CpG: 32	363	32	234	17.6	64.5	0.86
chr11	74818385	74819497	CpG: 150	1112	150	777	27	69.9	1.11
chr11	74913837	74915429	CpG: 137	1592	137	965	17.2	60.6	0.95
chr11	74950598	74951264	CpG: 58	666	58	453	17.4	68	0.82
chr11	74955014	74955680	CpG: 65	666	65	446	19.5	67	0.87
chr11	74971715	74972463	CpG: 67	748	67	503	17.9	67.2	0.79
chr11	75056064	75057530	CpG: 152	1466	152	956	20.7	65.2	0.98
chr11	75157110	75157820	CpG: 76	710	76	495	21.4	69.7	0.88
chr11	75203359	75203564	CpG: 16	205	16	135	15.6	65.9	0.73
chr11	75204044	75204574	CpG: 53	530	53	386	20	72.8	0.75
chr11	75553272	75554210	CpG: 65	938	65	616	13.9	65.7	0.67
chr11	75594919	75595574	CpG: 64	655	64	405	19.5	61.8	1.02
chr11	75596389	75599732	CpG: 303	3343	303	2203	18.1	65.9	0.84
chr11	75599817	75600024	CpG: 15	207	15	122	14.5	58.9	0.84
chr11	75623551	75625231	CpG: 112	1680	112	904	13.3	53.8	0.92
chr11	75710559	75711040	CpG: 55	481	55	355	22.9	73.8	0.85
chr11	75769164	75770286	CpG: 115	1122	115	712	20.5	63.5	1.02
chr11	75833055	75834475	CpG: 102	1420	102	875	14.4	61.6	0.76
chr11	76059097	76059943	CpG: 87	846	87	601	20.6	71	0.82
chr11	76172064	76173320	CpG: 121	1256	121	887	19.3	70.6	0.78
chr11	76187934	76188298	CpG: 35	364	35	268	19.2	73.6	0.72
chr11	76249611	76249939	CpG: 33	328	33	236	20.1	72	0.82
chr11	76428340	76429426	CpG: 131	1086	131	743	24.1	68.4	1.04
chr11	76434700	76435006	CpG: 39	306	39	226	25.5	73.9	0.96
chr11	76455217	76456101	CpG: 86	884	86	609	19.5	68.9	0.82
chr11	76491537	76491987	CpG: 30	450	30	288	13.3	64	0.65
chr11	76526715	76527213	CpG: 50	498	50	322	20.1	64.7	0.97
chr11	76536376	76536829	CpG: 38	453	38	297	16.8	65.6	0.81
chr11	76568431	76568634	CpG: 18	203	18	144	17.7	70.9	0.72
chr11	76800384	76800736	CpG: 33	352	33	247	18.8	70.2	0.76
chr11	76861841	76863152	CpG: 130	1311	130	827	19.8	63.1	1
chr11	76978008	76979039	CpG: 88	1031	88	633	17.1	61.4	0.91
chr11	77026071	77026607	CpG: 39	536	39	339	14.6	63.2	0.73
chr11	77123690	77123922	CpG: 21	232	21	161	18.1	69.4	0.84
chr11	77202290	77202492	CpG: 16	202	16	115	15.8	56.9	0.98
chr11	77208834	77209910	CpG: 101	1076	101	731	18.8	67.9	0.82
chr11	77383248	77383683	CpG: 36	435	36	269	16.6	61.8	0.89
chr11	77468126	77468749	CpG: 64	623	64	405	20.5	65	0.97
chr11	77528130	77528493	CpG: 36	363	36	238	19.8	65.6	0.94
chr11	77576997	77577638	CpG: 62	641	62	409	19.3	63.8	0.99
chr11	77584859	77585736	CpG: 105	877	105	619	23.9	70.6	0.97
chr11	77598761	77599028	CpG: 19	267	19	170	14.2	63.7	0.71
chr11	77805613	77807048	CpG: 128	1435	128	806	17.8	56.2	1.13
chr11	77963053	77963643	CpG: 53	590	53	391	18	66.3	0.83
chr11	78046824	78047029	CpG: 17	205	17	137	16.6	66.8	0.81
chr11	78064837	78065072	CpG: 18	235	18	157	15.3	66.8	0.69
chr11	78291853	78292245	CpG: 38	392	38	280	19.4	71.4	0.77
chr11	78350655	78350861	CpG: 19	206	19	139	18.4	67.5	0.82
chr11	78458324	78458696	CpG: 39	372	39	256	21	68.8	0.9
chr11	78826006	78829848	CpG: 300	3842	300	2436	15.6	63.4	0.78
chr11	82078233	82078506	CpG: 25	273	25	174	18.3	63.7	0.9
chr11	82121083	82122624	CpG: 172	1541	172	1066	22.3	69.2	0.93
chr11	82289907	82290492	CpG: 43	585	43	357	14.7	61	0.84
chr11	82545608	82546208	CpG: 59	600	59	392	19.7	65.3	0.93
chr11	82582126	82583308	CpG: 90	1182	90	712	15.2	60.2	0.86
chr11	82674290	82675184	CpG: 68	894	68	547	15.2	61.2	0.81
chr11	85016991	85017277	CpG: 24	286	24	181	16.8	63.3	0.84
chr11	85036513	85036874	CpG: 29	361	29	229	16.1	63.4	0.8
chr11	85052520	85053882	CpG: 119	1362	119	819	17.5	60.1	0.98
chr11	85199639	85199933	CpG: 44	294	44	225	29.9	76.5	1.03
chr11	85243556	85244099	CpG: 54	543	54	371	19.9	68.3	0.86
chr11	85323362	85323839	CpG: 46	477	46	329	19.3	69	0.81
chr11	85457373	85458045	CpG: 58	672	58	433	17.3	64.4	0.83
chr11	85633033	85633238	CpG: 18	205	18	110	17.6	53.7	1.23
chr11	85633456	85634165	CpG: 53	709	53	390	15	55	1.06
chr11	85763341	85763654	CpG: 23	313	23	205	14.7	65.5	0.69
chr11	85820027	85820324	CpG: 35	297	35	201	23.6	67.7	1.03
chr11	86060343	86061234	CpG: 82	891	82	626	18.4	70.3	0.75
chr11	86188832	86189537	CpG: 77	705	77	476	21.8	67.5	0.97
chr11	86295009	86295231	CpG: 19	222	19	159	17.1	71.6	0.7
chr11	86343549	86344215	CpG: 69	666	69	440	20.7	66.1	0.95
chr11	86344689	86344937	CpG: 28	248	28	172	22.6	69.4	0.95
chr11	86426308	86426741	CpG: 55	433	55	316	25.4	73	0.98
chr11	87547891	87548262	CpG: 33	371	33	241	17.8	65	0.85
chr11	87710149	87710690	CpG: 49	541	49	361	18.1	66.7	0.84
chr11	87881358	87882210	CpG: 89	852	89	580	20.9	68.1	0.9
chr11	88864064	88864366	CpG: 39	302	39	229	25.8	75.8	0.9
chr11	89103097	89103338	CpG: 20	241	20	176	16.6	73	0.64
chr11	89158708	89159130	CpG: 42	422	42	279	19.9	66.1	0.91
chr11	89159737	89160757	CpG: 90	1020	90	711	17.6	69.7	0.73
